case,tumor_id,tumor_n_wgd,tumor_fraction_diploid,model_id,model_type,model_n_wgd,model_fraction_diploid,cancer_type,loh_union,loh_match,loh_shared,loh_model,loh_tumor,cn_equal,cn_equal_wgd,cn_mean_sq_diff,cn_mean_sq_diff_wgd,cn_correlation,tumor_consensus_purity,tumor_consensus_ploidy,model_consensus_purity,model_consensus_ploidy,is_wgd_tumor,is_wgd_model,wgd_status
HCM-CSHL-0255-C18,HCM-CSHL-0255-C18-01A,0,0.5812747788960049,HCM-CSHL-0255-C18-85F,model,0,0.5981737617279299,COAD,0.34546041655454496,0.5799968842498832,0.8549055486787579,0.08117611179879088,0.06391833952245125,0.7990830194858359,0.7990830194858359,0.23554027254698615,0.23554027254698615,0.8126705616343459,0.415440887,2.032754232,0.996945986,1.969992602,False,False,Both diploid
HCM-CSHL-0258-C18,HCM-CSHL-0258-C18-01A,1,0.3922106811617602,HCM-CSHL-0258-C18-85D,model,1,0.4144735661876828,COAD,0.056688732217498164,0.9753164556962025,0.9986007211667832,0.0004305473332974544,0.0009687314999192723,0.9516658505178011,0.9516658505178011,0.12291201915229338,0.12291201915229338,0.8002050745582047,0.6075,2.74,0.992672333,2.568141739,True,True,Both WGD
HCM-CSHL-0261-C50,HCM-CSHL-0261-C50-01A,1,0.0007355183610498179,HCM-CSHL-0261-C50-85D,model,1,0.034336149830471986,BRCA,0.07430529393825233,0.6045388701110574,0.9706151445024488,0.028523760830956355,0.0008610946665949088,0.4385233041070605,0.4385233041070605,0.8026026765113059,0.8026026765113059,0.503531212139397,0.366122167,3.53,0.985176,3.371556318,True,True,Both WGD
HCM-CSHL-0322-C20,HCM-CSHL-0322-C20-01B,1,0.023249555998062537,HCM-CSHL-0322-C20-85A,model,1,0.026604237303338534,READ,0.06721920241106506,0.9778489458233254,0.9985110238056797,0.0005740631110632725,0.0009149130832570906,0.7564865551402548,0.7564865551402548,1.6500526182095294,1.6500526182095294,0.7329531333133047,0.582,3.8325,0.998333333,3.337579099,True,True,Both WGD
HCM-CSHL-0323-C20,HCM-CSHL-0323-C20-01A,0,0.4617440754892991,HCM-CSHL-0323-C20-85A,model,0,0.46197728862816856,READ,0.21459196670433955,0.9885470657080756,0.9975422923057604,0.0005740631110632725,0.001883644583176363,0.9097417308563661,0.9097417308563661,0.0939918441323063,0.0939918441323063,0.9424782015615099,0.448037,2.53817281,0.9942505,2.452294553,False,False,Both diploid
HCM-CSHL-0366-C50,HCM-CSHL-0366-C50-01A,1,0.05629406382864216,HCM-CSHL-0366-C50-85B,model,1,0.1034928152413756,BRCA,0.4659957304056115,0.5664459501077919,0.7979656638501695,0.18090163787381375,0.02113269827601672,0.6669491837712348,0.6669491837712348,0.4980469469727678,0.4980469469727678,0.7974768483649235,0.226666667,2.886666667,0.911007333,2.61501482,True,True,Both WGD
HCM-CSHL-0368-D37,HCM-CSHL-0368-D37-31A,0,0.7900722960730495,HCM-CSHL-0368-D37-85P,model,0,0.8115099653768186,GBAD,0.11298279604614032,0.5562083201016196,0.9498591751430673,0.0003408499721938181,0.04979997488473889,0.949176299262765,0.949176299262765,0.05189769727860198,0.05189769727860198,0.7807337744321894,0.784456,2.08154108,0.987507167,2.150043765,False,False,Both diploid
HCM-CSHL-0369-D37,HCM-CSHL-0369-D37-31A,0,0.848842007068152,HCM-CSHL-0369-D37-85P,model,0,0.8613099402615575,TVA,0.06709362610551997,0.10160427807486631,0.9397233733383564,0.04777281452379671,0.012503812137846905,0.9182369504006931,0.9182369504006931,0.08196159122085048,0.08196159122085048,0.6474280324721114,0.66,2.185519631,0.813333333,2.068921112,False,False,Both diploid
HCM-CSHL-0371-C25,HCM-CSHL-0371-C25-01A,0,0.6622176775559263,HCM-CSHL-0371-C25-85A,model,0,0.6630070143336383,PAAD,0.3679923936637784,0.19660702968849023,0.7043574978024146,0.24031716986886245,0.05532533232872289,0.6412246023719775,0.6412246023719775,0.6064172106279305,0.6064172106279305,0.1032381375682027,0.4626186,2.150207875,0.9912155,1.734231267,False,False,Both diploid
HCM-CSHL-0372-C25,HCM-CSHL-0372-C25-01A,0,0.774124105268823,HCM-CSHL-0372-C25-85A,model,0,0.7410257790215812,PAAD,0.21713937175968284,0.684153998678123,0.9314173977001596,0.06820587338320507,0.00037672891663527257,0.9294556492164786,0.9294556492164786,0.07107462195322642,0.07107462195322642,0.8326864279135827,0.549207167,2.035807738,0.985501833,1.830238197,False,False,Both diploid
HCM-CSHL-0373-C25,HCM-CSHL-0373-C25-01A,1,0.33851784080512354,HCM-CSHL-0373-C25-85A,model,0,0.5445526792601761,PAAD,0.4412751376854493,0.7106268802341654,0.8723068367328634,0.11255224871284286,0.015140914554293812,0.40917981245544444,0.2080172555614455,0.9287294130550021,2.0815069369550514,0.05573299295616447,0.396928667,2.119637257,0.987544167,1.68,True,False,Tumor WGD
HCM-CSHL-0374-C25,HCM-CSHL-0374-C25-01A,1,0.0005920025832839998,HCM-CSHL-0374-C25-85A,model,1,0.00044848680551818167,PAAD,0.18253412984589992,0.7888943488943488,0.9614660136698778,0.03591482338589599,0.0026191629442261807,0.6827994685954683,0.6827994685954683,0.4684847590228061,0.4684847590228061,0.7943811056394475,0.3711915,3.65,0.99,3.544672823,True,True,Both WGD
HCM-CSHL-0376-D37,HCM-CSHL-0376-D37-31A,0,0.9385034892273469,HCM-CSHL-0376-D37-85P,model,0,0.9935417900005382,TVA,0.007157849416070179,0.042606516290726815,0.9931471216116822,5.38184166621818e-05,0.006799059971655634,0.9447805124686253,0.9447805124686253,0.05538200400873978,0.05538200400873978,0.15385753768785396,0.5638602,2.072099461,1.0,1.967653288,False,False,Both diploid
HCM-CSHL-0377-C18,HCM-CSHL-0377-C18-01A,0,0.9607663742532695,HCM-CSHL-0377-C18-85A,model,0,0.9592594585867283,COAD,0.03352887358053926,0.9507758159443552,0.9983495685556931,0.0010225499165814542,0.0006278815277254543,0.9976864821877203,0.9976864821877203,0.003343756213060531,0.003343756213060531,0.732629283036566,0.15,1.98127631,0.995642333,1.9866962,False,False,Both diploid
HCM-CSHL-0379-C18,HCM-CSHL-0379-C18-01B,0,0.7854977306567641,HCM-CSHL-0379-C18-85A,model,0,0.7625352062142332,COAD,0.0925676766589527,0.4383720930232558,0.9480114095043324,0.039915325691118164,0.01207326480454945,0.7766264404319028,0.7766264404319028,0.23821794755466835,0.23821794755466835,0.7750182066638892,0.2892222,2.175789225,0.978,2.093273359,False,False,Both diploid
HCM-CSHL-0379-C18,HCM-CSHL-0379-C18-06A,1,0.0007355183610498179,HCM-CSHL-0379-C18-85C,model,1,0.0005740631110632725,COAD,0.08155284071542615,0.9824021117465904,0.9985648422223418,0.00028703155553163625,0.001148126222126545,0.6438141702468506,0.6438141702468506,0.3641957329061385,0.3641957329061385,0.8761519554046239,0.61,4.12,1.0,3.9,True,True,Both WGD
HCM-CSHL-0382-C19,HCM-CSHL-0382-C19-01A,1,0.41452738460434496,HCM-CSHL-0382-C19-85A,model,1,0.4179000053818417,COAD,0.1268500080727625,0.9524819686041578,0.9939723373338356,0.0009866709721399996,0.005040991694024362,0.8588427566704006,0.8588427566704006,0.2094680206401381,0.2094680206401381,0.9281077922393166,0.348195667,2.733391708,0.984013667,2.533333333,True,True,Both WGD
HCM-CSHL-0383-C18,HCM-CSHL-0383-C18-01A,1,0.16723176004161958,HCM-CSHL-0383-C18-85A,model,1,0.16694472848608793,COAD,0.2764652063936279,0.9312828499124002,0.9810020989182499,0.014154243582153813,0.004843657499596362,0.9513540345265016,0.9513540345265016,0.10205357307006416,0.10205357307006416,0.9462940870078027,0.619964667,2.89620971,0.99,2.765,True,True,Both WGD
HCM-CSHL-0384-D37,HCM-CSHL-0384-D37-31B,0,0.9199720144233356,HCM-CSHL-0384-D37-85P,model,0,0.9799795490016684,TVA,0.01444127513768545,0.9391304347826087,0.9991209658611844,0.0003408499721938181,0.0005381841666218179,0.9378237406825852,0.9378237406825852,0.06250112801631563,0.06250112801631563,0.4532681476660888,0.51,1.974622375,0.992,1.966168727,False,False,Both diploid
HCM-CSHL-0385-C18,HCM-CSHL-0385-C18-01A,1,0.0007893367777119997,HCM-CSHL-0385-C18-85A,model,1,0.0005023052221803635,COAD,0.12064295068439086,0.9894423791821562,0.9987262974723283,0.0006278815277254543,0.0006458209999461816,0.795402549297309,0.795402549297309,0.3334059628862984,0.3334059628862984,0.8877839428784905,0.4928964,4.23176432,0.98,4.31,True,True,Both WGD
HCM-CSHL-0403-C25,HCM-CSHL-0403-C25-01B,0,0.7556285094092532,HCM-CSHL-0403-C25-85D,model,0,0.7292933641892255,PAAD,0.16793139945822794,0.8830253178079265,0.9803562779183036,0.013921030443284358,0.005722691638411998,0.9846255701044578,0.9846255701044578,0.016864057672502576,0.016864057672502576,0.9617327765746847,0.3387555,1.975,0.985598167,1.95144809,False,False,Both diploid
HCM-CSHL-0405-C25,HCM-CSHL-0405-C25-01A,0,0.6440629316685503,HCM-CSHL-0405-C25-85A,model,0,0.6076278635882533,PAAD,0.263369391672497,0.9429194196580615,0.9849667222790306,0.009794951832517088,0.005238325888452361,0.9592074376651941,0.9592074376651941,0.0430844869970242,0.0430844869970242,0.9395013977433702,0.515615,1.871147313,0.994435333,1.880489828,False,False,Both diploid
HCM-CSHL-0433-C24,HCM-CSHL-0433-C24-01A,0,0.6969843747196958,HCM-CSHL-0433-C24-85A,model,0,0.7651184902140179,CHOL,0.2589562815061981,0.6784897817803949,0.9167429094236048,0.0007355183610498179,0.08252157221534542,0.8663300899577749,0.8663300899577749,0.13655223058564347,0.13655223058564347,0.6861046910323425,0.34734725,1.810120789,0.9894065,1.923187896,False,False,Both diploid
HCM-CSHL-0434-C24,HCM-CSHL-0434-C24-01A,1,0.05771128213407962,HCM-CSHL-0434-C24-85A,model,1,0.001004610444360727,CHOL,0.344276411387977,0.6965244124850191,0.8955205137864845,0.09999461815833378,0.004484868055181817,0.4468429077949038,0.4468429077949038,0.9347270956956258,0.9347270956956258,0.7171410634631132,0.20886625,3.395792834,0.9649855,3.235935175,True,True,Both WGD
HCM-CSHL-0434-C24,HCM-CSHL-0434-C24-06A,0,0.6380890874190481,HCM-CSHL-0434-C24-85M,model,1,0.022298763970363993,CHOL,0.2642304863390919,0.9012152895648041,0.9738980679188418,0.015445885582046176,0.010656046499111995,0.030804043943209607,0.528376948063798,2.81378882440965,0.9784481185444724,0.8058045332575094,0.13,1.893219055,0.990136667,3.371807563,False,True,Model WGD
HCM-CSHL-0459-C17,HCM-CSHL-0459-C17-01B,0,0.9925192400839568,HCM-CSHL-0459-C17-85A,model,0,0.9829754408625299,SIAD,0.010907199110202178,0.044407894736842105,0.9895771666397575,0.00997434655472436,0.00044848680551818167,0.989378612716763,0.989378612716763,0.011000722543352602,0.011000722543352602,0.26630539514306645,0.483333333,1.972368659,0.994,1.947752734,False,False,Both diploid
HCM-CSHL-0460-C50,HCM-CSHL-0460-C50-01B,0,0.8717327736218,HCM-CSHL-0460-C50-85A,model,0,0.9319376423945608,BRCA,0.06793678129989415,0.2302614206495907,0.94770643847658,0.0003049710277523635,0.05198859049566762,0.8936999945074059,0.8936999945074059,0.10736190702868965,0.10736190702868965,0.8055946875998468,0.3132758,2.1325,0.993333333,2.017550315,False,False,Both diploid
HCM-CSHL-0461-D12,HCM-CSHL-0461-D12-31A,0,0.9919631164451141,HCM-CSHL-0461-D12-85P,model,0,0.9918196006673483,SESP,0.0005202446944010907,0.7241379310344828,0.9998564842222342,8.969736110363634e-05,5.38184166621818e-05,0.9996926637017753,0.9996926637017753,0.0004700437502259826,0.0004700437502259826,0.8334841720418118,0.78,1.885807419,1.0,1.991671072,False,False,Both diploid
HCM-CSHL-0462-D05,HCM-CSHL-0462-D05-31B,0,0.940010404893888,HCM-CSHL-0462-D05-85T,model,0,0.9423963546992448,DCIS,0.01555352241537054,0.9826989619377162,0.9997309079166891,5.38184166621818e-05,0.0002152736666487272,0.9977267806884607,0.9977267806884607,0.0023814678501840225,0.0023814678501840225,0.9781251211300238,0.64,1.858325086,0.6774364,2.032432069,False,False,Both diploid
HCM-CSHL-0467-C56,HCM-CSHL-0467-C56-06A,1,0.17311590693001813,HCM-CSHL-0467-C56-85M,model,1,0.17894623540175447,OV,0.5407853900938234,0.9827500414662464,0.9906714744452219,0.002816497138654181,0.006512028416123998,0.9367782055078472,0.9367782055078472,0.0846720461948475,0.0846720461948475,0.9635828743208729,0.830635573,2.726128324,0.96,2.77,True,True,Both WGD
HCM-CSHL-0507-C20,HCM-CSHL-0507-C20-06A,1,0.001004610444360727,HCM-CSHL-0507-C20-85A,model,1,0.00048436574995963617,READ,0.10492797301903378,0.982903060352197,0.9982060527779273,0.0004126078610767271,0.0013813393609959995,0.691101564341001,0.691101564341001,1.8961879384414595,1.8961879384414595,0.6760798539906676,0.887392333,3.855023898,0.995463333,3.572537515,True,True,Both WGD
HCM-CSHL-0509-C24,HCM-CSHL-0509-C24-06A,0,0.9799436700572269,HCM-CSHL-0509-C24-85A,model,0,0.9116122203684768,AMPV,0.011786233249017813,0.8873668188736682,0.9986724790556661,0.0006996394166083634,0.0006278815277254543,0.9236060825488777,0.9236060825488777,0.07661115133960898,0.07661115133960898,0.21571546396288763,0.832,2.085799404,0.9939145,2.130329326,False,False,Both diploid
HCM-CSHL-0510-D13,HCM-CSHL-0510-D13-01A,0,0.9369786340885851,HCM-CSHL-0510-D13-85A,model,0,0.9369786340885851,TVA,0.0059559047772814525,0.9518072289156626,0.9997129684444683,0.0001076368333243636,0.00017939472220727267,0.9992242328023236,0.9992242328023236,0.0014072056143895795,0.0014072056143895795,0.9876010891845315,0.91,1.78,0.9954778,2.134346604,False,False,Both diploid
HCM-CSHL-0512-C24,HCM-CSHL-0512-C24-06A,0,0.7533860753816622,HCM-CSHL-0512-C24-85O,model,0,0.7599339827422277,AMPV,0.21016091706581994,0.9715749039692702,0.9940261557504978,0.0007534578332705451,0.005220386416231635,0.9825562199640485,0.9825562199640485,0.026963571664404416,0.026963571664404416,0.9533714131628442,0.4280055,1.96232934,0.995887,1.83284866,False,False,Both diploid
HCM-CSHL-0582-C18,HCM-CSHL-0582-C18-06A,1,0.18305437454030102,HCM-CSHL-0582-C18-85M,model,1,0.1898175555675152,COAD,0.27703926950469115,0.9415916596516221,0.983818596056904,0.001219884111009454,0.01496151983208654,0.8142258016627079,0.8142258016627079,0.3050957541567696,0.3050957541567696,0.8980259690652441,0.874886333,2.7925,0.998,2.85,True,True,Both WGD
HCM-CSHL-0584-C19,HCM-CSHL-0584-C19-06A,1,0.23759037009131193,HCM-CSHL-0584-C19-85M,model,1,0.3050786645856879,COAD,0.47749493209909766,0.9194875455535936,0.9615557110309815,0.03390560249717453,0.004538686471843998,0.7346969023269602,0.7346969023269602,0.3581036016007114,0.3581036016007114,0.8190911494176778,0.777191333,2.41,0.992619667,2.166666667,True,True,Both WGD
HCM-CSHL-0586-C32,HCM-CSHL-0586-C32-01A,0,0.6254776384478768,HCM-CSHL-0586-C32-85D,model,1,0.0284878818865149,HNSC,0.18233679565147193,0.9726485635576545,0.9950128267226378,0.0010584288610229087,0.003928744416339272,0.03601558029203818,0.5250779937604991,3.430691698510273,1.1899355743848183,0.8676418814623147,0.552507774,2.176323319,0.970970443,3.876998298,False,True,Model WGD
HCM-CSHL-0603-C18,HCM-CSHL-0603-C18-06A,1,0.0752740254381716,HCM-CSHL-0603-C18-85M,model,1,0.08097877760436288,COAD,0.47297418509947436,0.8741134079271762,0.9404588916994062,0.003892865471897817,0.05564824282869598,0.606309912954053,0.606309912954053,0.47923017592830647,0.47923017592830647,0.8151517605499576,0.7551051,2.985846729,0.996107214,3.046073948,True,True,Both WGD
HCM-CSHL-0608-C17,HCM-CSHL-0608-C17-06A,0,0.9247439140340491,HCM-CSHL-0608-C17-85A,model,0,0.9201872880899844,SIAC,0.008341854582638178,0.13763440860215054,0.9928062716394883,0.007068152054966543,0.00012557630554509087,0.9963496394817211,0.9963496394817211,0.003867213618374686,0.003867213618374686,0.9719978793104938,0.823333333,2.083488441,0.95,2.085933928,False,False,Both diploid
HCM-CSHL-0617-C22,HCM-CSHL-0617-C22-01B,0,0.6671151534721849,HCM-CSHL-0617-C22-85A,model,0,0.6507364153346609,LIHC,0.19121683440073192,0.9487756825218125,0.9902050481674829,0.002960012916419999,0.006834938916097088,0.9076427289705936,0.9076427289705936,0.09697147251620464,0.09697147251620464,0.9255375201251993,0.73,2.006666667,0.995873667,1.952460047,False,False,Both diploid
HCM-CSHL-0618-C18,HCM-CSHL-0618-C18-06A,1,0.0376370127190858,HCM-CSHL-0618-C18-85M,model,1,0.03394148144161599,COAD,0.1301508709613763,0.9853893866299104,0.9980984159446029,0.0006816999443876361,0.001219884111009454,0.9180271243137113,0.9180271243137113,0.08824491873613788,0.08824491873613788,0.9506597017839886,0.418599697,3.156260351,0.994885168,3.411374878,True,True,Both WGD
HCM-CSHL-0621-C18,HCM-CSHL-0621-C18-06A,0,0.7184041045512441,HCM-CSHL-0621-C18-85M,model,0,0.6910105304701936,COAD,0.28618840033726206,0.7290164859274118,0.9224476615897961,0.05747806899521016,0.020074269414993812,0.9267152634800512,0.9267152634800512,0.0748428022925825,0.0748428022925825,0.8112735205093082,0.653505464,1.926415184,0.994917075,1.84637033,False,False,Both diploid
HCM-CSHL-0622-C18,HCM-CSHL-0622-C18-06A,1,0.04172721238541162,HCM-CSHL-0622-C18-85A,model,1,0.09611969215865669,COAD,0.24071183825771847,0.988299299448502,0.9971835028613458,0.0009687314999192723,0.0018477656387349084,0.8770729760133541,0.8770729760133541,0.17955510396632435,0.17955510396632435,0.8673942378732706,0.5714312,2.89911334,0.969961667,2.824711883,True,True,Both WGD
HCM-CSHL-0625-C18,HCM-CSHL-0625-C18-06A,1,0.005794449527294907,HCM-CSHL-0625-C18-85M,model,1,0.014459214609906177,COAD,0.3090253484742479,0.9887960060373854,0.9965376818613997,0.0010225499165814542,0.002439768222018908,0.7330893465159046,0.7330893465159046,0.5567451430236158,0.5567451430236158,0.8276835633078563,0.773336776,3.287439697,0.986079559,3.006883755,True,True,Both WGD
HCM-CSHL-0654-C26,HCM-CSHL-0654-C26-06A,1,0.26819510969987265,HCM-CSHL-0654-C26-85M,model,1,0.37231580646897366,MISC,0.1610605815976894,0.9244820672755625,0.987837037834347,0.010799562276877814,0.0013633998887752723,0.7792807594012413,0.7792807594012413,0.31511500547645127,0.31511500547645127,0.6893596869542222,0.745317167,2.825158164,0.979939,2.57630392,True,True,Both WGD
HCM-CSHL-0655-C50,HCM-CSHL-0655-C50-06A,0,0.9517786986706851,HCM-CSHL-0655-C50-85N,model,0,0.9521016091706582,BRCA,0.03151965269181781,0.9880478087649402,0.9996232710833647,0.0001614552499865454,0.0002152736666487272,0.9991334019390131,0.9991334019390131,0.0009749228186101933,0.0009749228186101933,0.9865114511926206,0.471537167,2.037887189,0.987911833,1.980973183,False,False,Both diploid
HCM-CSHL-0658-C20,HCM-CSHL-0658-C20-06A,1,0.030012737025276716,HCM-CSHL-0658-C20-85O,model,1,0.019446387887268355,READ,0.1401252175161007,0.8365126104212008,0.9770912939741313,0.021096819331575267,0.0018118866942934539,0.7434126839905506,0.7434126839905506,0.2802653098310013,0.2802653098310013,0.856862502150091,0.4725,3.4,0.99,3.091699732,True,True,Both WGD
HCM-CSHL-0664-C18,HCM-CSHL-0664-C18-06A,1,0.0038031681107941803,HCM-CSHL-0664-C18-85M,model,1,0.08110435390990797,COAD,0.2713883357551621,0.8147805393971443,0.9497335988375222,0.047916330301562525,0.002350070860915272,0.32315712456557527,0.32315712456557527,0.9202121821840131,0.9202121821840131,0.8102237668154274,0.7933785,3.789238378,0.993333333,3.717695705,True,True,Both WGD
HCM-CSHL-0666-C24,HCM-CSHL-0666-C24-31A,0,0.9814326462515472,HCM-CSHL-0666-C24-85P,model,0,0.9808227041960426,AMPV,0.014979459304307267,0.9676646706586827,0.9995156342500404,8.969736110363634e-05,0.00039466838885599985,0.9996935832732516,0.9996935832732516,0.0005767844268204759,0.0005767844268204759,0.9296147694831526,0.881524,2.094677753,0.999063833,2.094670862,False,False,Both diploid
HCM-CSHL-0727-C18,HCM-CSHL-0727-C18-06A,1,0.0725113467161796,HCM-CSHL-0727-C18-85M,model,1,0.07360565452164397,COAD,0.3283640995281919,0.815777972027972,0.9395080996717077,0.058088011050714886,0.002403889277577454,0.7394200058072009,0.7394200058072009,0.43922401277584205,0.43922401277584205,0.8127752844543134,0.527313,3.028881756,0.988655167,2.91,True,True,Both WGD
HCM-CSHL-0729-C18,HCM-CSHL-0729-C18-01A,0,0.9901691692230414,HCM-CSHL-0729-C18-85A,model,0,0.9900794718619378,COAD,0.004897475916258544,0.9560439560439561,0.9997847263333512,8.969736110363634e-05,0.00012557630554509087,0.9997295152914022,0.9997295152914022,0.00043277553375649163,0.00043277553375649163,0.8680978420371905,0.47,1.966666667,1.0,1.996666667,False,False,Both diploid
HCM-CSHL-0731-C19,HCM-CSHL-0731-C19-06A,1,0.00037672891663527257,HCM-CSHL-0731-C19-85M,model,1,0.00039466838885599985,READ,0.12035591912885923,0.9898643613057088,0.9987801158889905,0.00026909208331090897,0.0009507920276985451,0.9307657371241711,0.9307657371241711,0.07361249886456536,0.07361249886456536,0.9764794439072221,0.834912333,3.59872708,0.988211,3.5475,True,True,Both WGD
HCM-CSHL-0740-C18,HCM-CSHL-0740-C18-06A,1,0.027393574081050535,HCM-CSHL-0740-C18-85N,model,1,0.12848250004484868,COAD,0.4026693934664442,0.9617749264902432,0.984607932834616,0.0015248551387618177,0.013867212026622177,0.6590875343381097,0.6590875343381097,0.375120647412577,0.375120647412577,0.8223712768535286,0.4986456,2.970576902,0.990655333,2.823412331,True,True,Both WGD
HCM-CSHL-0802-C67,HCM-CSHL-0802-C67-01A,1,0.22998403386972355,HCM-CSHL-0802-C67-85B,model,2,0.009310586082557451,BLCA,0.5002242434027591,0.9022737053507388,0.9511149381985182,0.00249358663868109,0.04639147516280071,0.011073175232998063,0.28183076497185566,4.59796991787395,1.3631816923502815,0.8480436153026228,0.329845544,2.44,0.987912794,4.44,True,True,Both WGD
HCM-CSHL-0806-C54,HCM-CSHL-0806-C54-01A,0,0.9289417505336993,HCM-CSHL-0806-C54-85A,model,0,0.9290673268392444,UCEC,0.06639398668891161,0.990272899216428,0.9993541790000539,0.00025115261109018175,0.00039466838885599985,0.9995671698317373,0.9995671698317373,0.0007033490234269328,0.0007033490234269328,0.6290981222936859,0.768928567,2.007931096,0.993413876,2.105585126,False,False,Both diploid
HCM-CSHL-0807-C54,HCM-CSHL-0807-C54-01A,0,0.9476526200599178,HCM-CSHL-0807-C54-85B,model,0,0.9479217121432287,UCEC,0.00039466838885599985,0.7272727272727273,0.9998923631666756,5.38184166621818e-05,5.38184166621818e-05,0.9999271402550091,0.9999271402550091,7.285974499089253e-05,7.285974499089253e-05,0.9997493947227045,0.8725,2.06,0.9975,2.07,False,False,Both diploid
HCM-CSHL-0808-C55,HCM-CSHL-0808-C55-01A,0,0.6605493066393987,HCM-CSHL-0808-C55-85A,model,1,0.06203469493927489,UCEC,0.2661858888111512,0.8067798894729747,0.9485675331431749,0.015410006637604721,0.03602246021922035,0.019715469922706397,0.4439714723124603,3.4600276315298157,0.8439378663978193,0.7149153978009302,0.270482602,1.820189486,0.991677099,3.281608034,False,True,Model WGD
HCM-CSHL-0811-C55,HCM-CSHL-0811-C55-01A,1,0.010279317582476723,HCM-CSHL-0811-C55-85A,model,1,0.005920025832839998,UCEC,0.29097823942019624,0.9565351418002466,0.9873526720843873,0.009400283443661088,0.003247044471951635,0.786605772608768,0.786605772608768,0.3630345949743912,0.3630345949743912,0.8794987794989779,0.976,3.22,0.987523333,3.079038094,True,True,Both WGD
HCM-CSHL-0817-C22,HCM-CSHL-0817-C22-01A,1,0.005453599555101089,HCM-CSHL-0817-C22-85A,model,1,0.0004305473332974544,CHOL,0.12532515293400068,0.8863441168050387,0.9857560590567426,0.0006996394166083634,0.013544301526649085,0.5420936709321587,0.5420936709321587,0.4848280757959117,0.4848280757959117,0.7305644473714153,0.3082536,3.7,0.98,3.517205397,True,True,Both WGD
HCM-CSHL-0818-C56,HCM-CSHL-0818-C56-06A,1,0.11474086432377159,HCM-CSHL-0818-C56-85P,model,1,0.09308792135335378,OV,0.4712161168218431,0.8911562036014772,0.9487110489209407,0.03526900238594981,0.016019948693109447,0.7405152835176291,0.7405152835176291,0.4067910197699095,0.4067910197699095,0.886863167865457,0.491914129,2.929484614,0.992652177,2.813119164,True,True,Both WGD
HCM-CSHL-0835-C20,HCM-CSHL-0835-C20-06A,0,0.7743752578799131,HCM-CSHL-0835-C20-85N,model,0,0.7322354376334248,READ,0.08449491415962543,0.7598726114649682,0.9797104569183575,0.000807276249932727,0.01948226683170981,0.8924117177869625,0.8924117177869625,0.10940105866144587,0.10940105866144587,0.7848955725434636,0.781839,2.110379311,0.990469833,2.112268322,False,False,Both diploid
HCM-CSHL-0838-C18,HCM-CSHL-0838-C18-06A,1,0.014584790915451267,HCM-CSHL-0838-C18-85M,model,1,0.13327233912778286,COAD,0.2272392946199523,0.9639220020525776,0.9918016611951277,0.004018441777442908,0.004179897027429453,0.5214368903770563,0.5214368903770563,0.4873707963313437,0.4873707963313437,0.7431594563885113,0.3005625,3.42,0.992,2.909995898,True,True,Both WGD
HCM-CSHL-0839-C34,HCM-CSHL-0839-C34-06A,0,0.5175358340957609,HCM-CSHL-0839-C34-85M,model,0,0.507794700679906,LUAD,0.2905656315591195,0.9731431746619744,0.9921963295839836,0.0014889761943203631,0.0063146942216959975,0.893565911526664,0.893565911526664,0.13313500129346983,0.13313500129346983,0.8971078812817291,0.2521256,2.176595561,0.986500333,2.04502261,False,False,Both diploid
HCM-CSHL-0853-C56,HCM-CSHL-0853-C56-06A,0,0.5118310819295696,HCM-CSHL-0853-C56-85B,model,0,0.5187557182067704,OV,0.4021312092998224,0.9785421127765882,0.9913711138618302,0.0007713973054912724,0.007857488832678543,0.9618492083620158,0.9618492083620158,0.041828194630629326,0.041828194630629326,0.9647918304261442,0.631384858,1.706619255,0.908955575,1.704640623,False,False,Both diploid
HCM-CSHL-0853-C56,HCM-CSHL-0853-C56-07A,0,0.5001704249860969,HCM-CSHL-0853-C56-85D,model,0,0.5578637676479558,OV,0.3729975064133613,0.9156406310119277,0.9685341657248444,0.0007355183610498179,0.030730315914105806,0.8720623784510806,0.8720623784510806,0.13239062869190643,0.13239062869190643,0.8873017256063789,0.669726732,1.874187045,0.963996896,1.763452788,False,False,Both diploid
HCM-CSHL-0853-C56,HCM-CSHL-0853-C56-07B,0,0.5737581400355202,HCM-CSHL-0853-C56-85F,model,0,0.5390811402328544,OV,0.40397897493855733,0.720058617167725,0.8869095671205354,0.07990240927111925,0.03318802360834544,0.8233447643931558,0.8233447643931558,0.20111407471921325,0.20111407471921325,0.849216114270105,0.532911306,1.76,0.939632287,1.792535335,False,False,Both diploid
HCM-CSHL-0857-C19,HCM-CSHL-0857-C19-06A,1,0.09041493999246542,HCM-CSHL-0857-C19-85M,model,1,0.0684929049387367,READ,0.18578117431785157,0.9707415990730012,0.9945643399171197,0.002565344527563999,0.002870315555316363,0.8206720902961009,0.8206720902961009,0.3156698915274113,0.3156698915274113,0.8621830032530079,0.828458219,3.106164845,0.991914249,3.06417798,True,True,Both WGD
HCM-CSHL-0859-C22,HCM-CSHL-0859-C22-01A,1,0.023267495470283263,HCM-CSHL-0859-C22-85A,model,1,0.030228010691925444,CHOL,0.20980212762140538,0.9225309961522018,0.9837468381680211,0.002906194499757817,0.013346967332221085,0.8832069539485852,0.8832069539485852,0.3787867579064176,0.3787867579064176,0.8136993367026573,0.3746782,3.296666667,0.990327167,3.077808697,True,True,Both WGD
